"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/11/2020","AQS","480291069","1","0.4","ppm","5","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/12/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/13/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/14/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/15/2020","AQS","480291069","1","0.4","ppm","5","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/16/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/17/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","19","79.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/18/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/19/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/20/2020","AQS","480291069","1","0.4","ppm","5","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/21/2020","AQS","480291069","1","0.4","ppm","5","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/22/2020","AQS","480291069","1","0.5","ppm","6","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/23/2020","AQS","480291069","1","0.5","ppm","6","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/24/2020","AQS","480291069","1","0.5","ppm","6","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/25/2020","AQS","480291069","1","0.5","ppm","6","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/26/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/27/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/28/2020","AQS","480291069","1","0.4","ppm","5","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/29/2020","AQS","480291069","1","0.4","ppm","5","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/30/2020","AQS","480291069","1","0.6","ppm","7","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"03/31/2020","AQS","480291069","1","0.6","ppm","7","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/01/2020","AQS","480291069","1","0.2","ppm","2","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/02/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/03/2020","AQS","480291069","1","0.4","ppm","5","San Antonio Interstate 35","18","75.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/04/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/05/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/06/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/07/2020","AQS","480291069","1","0.6","ppm","7","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/08/2020","AQS","480291069","1","0.7","ppm","8","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/09/2020","AQS","480291069","1","0.6","ppm","7","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/10/2020","AQS","480291069","1","0.4","ppm","5","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/11/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/12/2020","AQS","480291069","1","0.4","ppm","5","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/13/2020","AQS","480291069","1","0.4","ppm","5","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/14/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/15/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/16/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/17/2020","AQS","480291069","1","0.4","ppm","5","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/18/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/19/2020","AQS","480291069","1","0.5","ppm","6","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/20/2020","AQS","480291069","1","0.5","ppm","6","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/21/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/22/2020","AQS","480291069","1","0.6","ppm","7","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/23/2020","AQS","480291069","1","0.6","ppm","7","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/24/2020","AQS","480291069","1","0.6","ppm","7","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/25/2020","AQS","480291069","1","0.4","ppm","5","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/26/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/27/2020","AQS","480291069","1","0.3","ppm","3","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/28/2020","AQS","480291069","1","0.4","ppm","5","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/29/2020","AQS","480291069","1","0.4","ppm","5","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"04/30/2020","AQS","480291069","1","0.6","ppm","7","San Antonio Interstate 35","24","100.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"05/01/2020","AQS","480291069","1","0.2","ppm","2","San Antonio Interstate 35","2","8.0000","42101","Carbon monoxide","41700","San Antonio-New Braunfels, TX","48","Texas","029","Bexar","29.529432","-98.391403"
"01/01/2020","AQS","481130069","3","0.5","ppm","6","Dallas Hinton","19","79.0000","42101","Carbon monoxide","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/02/2020","AQS","481130069","3","0.2","ppm","2","Dallas Hinton","24","100.0000","42101","Carbon monoxide","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/03/2020","AQS","481130069","3","0.3","ppm","3","Dallas Hinton","24","100.0000","42101","Carbon monoxide","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/04/2020","AQS","481130069","3","0.4","ppm","5","Dallas Hinton","24","100.0000","42101","Carbon monoxide","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/05/2020","AQS","481130069","3","0.4","ppm","5","Dallas Hinton","24","100.0000","42101","Carbon monoxide","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/06/2020","AQS","481130069","3","0.4","ppm","5","Dallas Hinton","24","100.0000","42101","Carbon monoxide","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/07/2020","AQS","481130069","3","0.4","ppm","5","Dallas Hinton","24","100.0000","42101","Carbon monoxide","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/08/2020","AQS","481130069","3","0.4","ppm","5","Dallas Hinton","24","100.0000","42101","Carbon monoxide","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/09/2020","AQS","481130069","3","0.2","ppm","2","Dallas Hinton","24","100.0000","42101","Carbon monoxide","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
"01/10/2020","AQS","481130069","3","0.2","ppm","2","Dallas Hinton","24","100.0000","42101","Carbon monoxide","19100","Dallas-Fort Worth-Arlington, TX","48","Texas","113","Dallas","32.820061","-96.860117"
